datetime,date,period,p48_wind,p48_solar,medida_wind,medida_demand,medida_solar,p48_demand,dif_wind,dif_solar,dif_demand
2024-06-01 00:00:00,2024-06-01,1,14428.1,0.2,14428.0,24785.0,26.0,24693.2,-0.1000000000003638,25.8,91.79999999999927
2024-06-01 00:05:00,2024-06-01,1,14428.1,0.2,14707.0,24971.0,26.0,24693.2,278.89999999999964,25.8,277.7999999999993
2024-06-01 00:10:00,2024-06-01,1,14428.1,0.2,14809.0,24938.0,25.0,24693.2,380.89999999999964,24.8,244.79999999999927
2024-06-01 00:15:00,2024-06-01,1,14412.0,0.2,14971.0,24854.0,26.0,24524.6,559.0,25.8,329.40000000000146
2024-06-01 00:20:00,2024-06-01,1,14412.0,0.2,15013.0,24791.0,25.0,24524.6,601.0,24.8,266.40000000000146
2024-06-01 00:25:00,2024-06-01,1,14412.0,0.2,15080.0,24857.0,25.0,24524.6,668.0,24.8,332.40000000000146
2024-06-01 00:30:00,2024-06-01,1,14393.264,0.2,15128.0,24714.0,25.0,24181.764,734.7360000000008,24.8,532.2360000000008
2024-06-01 00:35:00,2024-06-01,1,14393.264,0.2,15141.0,24213.0,26.0,24181.764,747.7360000000008,25.8,31.236000000000786
2024-06-01 00:40:00,2024-06-01,1,14393.264,0.2,15003.0,24182.0,25.0,24181.764,609.7360000000008,24.8,0.2360000000007858
2024-06-01 00:45:00,2024-06-01,1,14131.9,0.2,14775.0,24403.0,26.0,23654.7,643.1000000000004,25.8,748.2999999999993
2024-06-01 00:50:00,2024-06-01,1,14131.9,0.2,14797.0,24371.0,26.0,23654.7,665.1000000000004,25.8,716.2999999999993
2024-06-01 00:55:00,2024-06-01,1,14131.9,0.2,14806.0,24168.0,26.0,23654.7,674.1000000000004,25.8,513.2999999999993
2024-06-01 01:00:00,2024-06-01,2,13867.9,0.2,14753.0,23963.0,25.0,23464.7,885.1000000000004,24.8,498.2999999999993
2024-06-01 01:05:00,2024-06-01,2,13867.9,0.2,14385.0,23835.0,26.0,23464.7,517.1000000000004,25.8,370.2999999999993
2024-06-01 01:10:00,2024-06-01,2,13867.9,0.2,14373.0,23735.0,25.0,23464.7,505.10000000000036,24.8,270.2999999999993
2024-06-01 01:15:00,2024-06-01,2,13889.8,0.2,14350.0,23555.0,25.0,23345.2,460.2000000000007,24.8,209.79999999999927
2024-06-01 01:20:00,2024-06-01,2,13889.8,0.2,14278.0,23381.0,25.0,23345.2,388.2000000000007,24.8,35.79999999999927
2024-06-01 01:25:00,2024-06-01,2,13889.8,0.2,14221.0,23268.0,26.0,23345.2,331.2000000000007,25.8,-77.20000000000073
2024-06-01 01:30:00,2024-06-01,2,13868.7,0.2,14184.0,23328.0,26.0,23265.5,315.2999999999993,25.8,62.5
2024-06-01 01:35:00,2024-06-01,2,13868.7,0.2,14149.0,23112.0,26.0,23265.5,280.2999999999993,25.8,-153.5
2024-06-01 01:40:00,2024-06-01,2,13868.7,0.2,14074.0,23196.0,25.0,23265.5,205.29999999999927,24.8,-69.5
2024-06-01 01:45:00,2024-06-01,2,13722.9,0.2,14046.0,22994.0,26.0,22995.2,323.10000000000036,25.8,-1.2000000000007276
2024-06-01 01:50:00,2024-06-01,2,13722.9,0.2,14049.0,22953.0,25.0,22995.2,326.10000000000036,24.8,-42.20000000000073
2024-06-01 01:55:00,2024-06-01,2,13722.9,0.2,13995.0,22626.0,25.0,22995.2,272.10000000000036,24.8,-369.2000000000007
2024-06-01 02:00:00,2024-06-01,3,13315.1,0.2,13817.0,22568.0,26.0,22570.3,501.89999999999964,25.8,-2.2999999999992724
2024-06-01 02:05:00,2024-06-01,3,13315.1,0.2,13622.0,22547.0,25.0,22570.3,306.89999999999964,24.8,-23.299999999999272
2024-06-01 02:10:00,2024-06-01,3,13315.1,0.2,13624.0,22478.0,25.0,22570.3,308.89999999999964,24.8,-92.29999999999927
2024-06-01 02:15:00,2024-06-01,3,13306.8,0.2,13589.0,22351.0,25.0,22361.1,282.2000000000007,24.8,-10.099999999998545
2024-06-01 02:20:00,2024-06-01,3,13306.8,0.2,13506.0,22159.0,25.0,22361.1,199.20000000000073,24.8,-202.09999999999854
2024-06-01 02:25:00,2024-06-01,3,13306.8,0.2,13445.0,22275.0,25.0,22361.1,138.20000000000073,24.8,-86.09999999999854
2024-06-01 02:30:00,2024-06-01,3,13031.9,0.2,13439.0,22307.0,25.0,22060.8,407.10000000000036,24.8,246.20000000000073
2024-06-01 02:35:00,2024-06-01,3,13031.9,0.2,13501.0,22373.0,25.0,22060.8,469.10000000000036,24.8,312.2000000000007
2024-06-01 02:40:00,2024-06-01,3,13031.9,0.2,13522.0,22300.0,26.0,22060.8,490.10000000000036,25.8,239.20000000000073
2024-06-01 02:45:00,2024-06-01,3,12773.9,0.2,13379.0,22078.0,25.0,21658.5,605.1000000000004,24.8,419.5
2024-06-01 02:50:00,2024-06-01,3,12773.9,0.2,13366.0,22077.0,25.0,21658.5,592.1000000000004,24.8,418.5
2024-06-01 02:55:00,2024-06-01,3,12773.9,0.2,13281.0,22123.0,25.0,21658.5,507.10000000000036,24.8,464.5
2024-06-01 03:00:00,2024-06-01,4,11538.4,0.2,12811.0,22129.0,25.0,21501.5,1272.6000000000004,24.8,627.5
2024-06-01 03:05:00,2024-06-01,4,11538.4,0.2,12304.0,21941.0,25.0,21501.5,765.6000000000004,24.8,439.5
2024-06-01 03:10:00,2024-06-01,4,11538.4,0.2,11928.0,21787.0,25.0,21501.5,389.60000000000036,24.8,285.5
2024-06-01 03:15:00,2024-06-01,4,11608.9,0.2,11903.0,21681.0,25.0,21502.668,294.10000000000036,24.8,178.33199999999852
2024-06-01 03:20:00,2024-06-01,4,11608.9,0.2,12009.0,21672.0,25.0,21502.668,400.10000000000036,24.8,169.33199999999852
2024-06-01 03:25:00,2024-06-01,4,11608.9,0.2,12064.0,21683.0,25.0,21502.668,455.10000000000036,24.8,180.33199999999852
2024-06-01 03:30:00,2024-06-01,4,11621.7,0.2,12078.0,21585.0,25.0,21479.1,456.2999999999993,24.8,105.90000000000146
2024-06-01 03:35:00,2024-06-01,4,11621.7,0.2,11971.0,21341.0,25.0,21479.1,349.2999999999993,24.8,-138.09999999999854
2024-06-01 03:40:00,2024-06-01,4,11621.7,0.2,11938.0,21388.0,25.0,21479.1,316.2999999999993,24.8,-91.09999999999854
2024-06-01 03:45:00,2024-06-01,4,11612.0,0.2,11901.0,21280.0,25.0,21320.5,289.0,24.8,-40.5
2024-06-01 03:50:00,2024-06-01,4,11612.0,0.2,11896.0,21515.0,25.0,21320.5,284.0,24.8,194.5
2024-06-01 03:55:00,2024-06-01,4,11612.0,0.2,11876.0,21495.0,25.0,21320.5,264.0,24.8,174.5
2024-06-01 04:00:00,2024-06-01,5,10904.6,7.2,11804.0,21406.0,25.0,21153.8,899.3999999999996,17.8,252.20000000000073
2024-06-01 04:05:00,2024-06-01,5,10904.6,7.2,11509.0,21264.0,25.0,21153.8,604.3999999999996,17.8,110.20000000000073
2024-06-01 04:10:00,2024-06-01,5,10904.6,7.2,11269.0,21099.0,25.0,21153.8,364.39999999999964,17.8,-54.79999999999927
2024-06-01 04:15:00,2024-06-01,5,10815.8,7.2,11198.0,21194.0,25.0,21063.7,382.2000000000007,17.8,130.29999999999927
2024-06-01 04:20:00,2024-06-01,5,10815.8,7.2,11248.0,21140.0,25.0,21063.7,432.2000000000007,17.8,76.29999999999927
2024-06-01 04:25:00,2024-06-01,5,10815.8,7.2,11143.0,21015.0,25.0,21063.7,327.2000000000007,17.8,-48.70000000000073
2024-06-01 04:30:00,2024-06-01,5,10805.4,7.2,11041.0,20959.0,25.0,21053.3,235.60000000000036,17.8,-94.29999999999927
2024-06-01 04:35:00,2024-06-01,5,10805.4,7.2,11057.0,20948.0,25.0,21053.3,251.60000000000036,17.8,-105.29999999999927
2024-06-01 04:40:00,2024-06-01,5,10805.4,7.2,11069.0,20921.0,25.0,21053.3,263.60000000000036,17.8,-132.29999999999927
2024-06-01 04:45:00,2024-06-01,5,10823.1,7.2,11048.0,21027.0,25.0,20933.0,224.89999999999964,17.8,94.0
2024-06-01 04:50:00,2024-06-01,5,10823.1,7.2,11035.0,20898.0,26.0,20933.0,211.89999999999964,18.8,-35.0
2024-06-01 04:55:00,2024-06-01,5,10823.1,7.2,10918.0,20846.0,26.0,20933.0,94.89999999999964,18.8,-87.0
2024-06-01 05:00:00,2024-06-01,6,12017.5,7.2,11152.0,21017.0,25.0,20773.7,-865.5,17.8,243.29999999999927
2024-06-01 05:05:00,2024-06-01,6,12017.5,7.2,11612.0,20921.0,25.0,20773.7,-405.5,17.8,147.29999999999927
2024-06-01 05:10:00,2024-06-01,6,12017.5,7.2,12120.0,20878.0,25.0,20773.7,102.5,17.8,104.29999999999927
2024-06-01 05:15:00,2024-06-01,6,12007.5,7.2,12285.0,20743.0,25.0,20763.7,277.5,17.8,-20.700000000000728
2024-06-01 05:20:00,2024-06-01,6,12007.5,7.2,12295.0,20668.0,25.0,20763.7,287.5,17.8,-95.70000000000073
2024-06-01 05:25:00,2024-06-01,6,12007.5,7.2,12254.0,20830.0,25.0,20763.7,246.5,17.8,66.29999999999927
2024-06-01 05:30:00,2024-06-01,6,11917.5,7.2,12235.0,20642.0,25.0,20673.7,317.5,17.8,-31.700000000000728
2024-06-01 05:35:00,2024-06-01,6,11917.5,7.2,12271.0,20733.0,25.0,20673.7,353.5,17.8,59.29999999999927
2024-06-01 05:40:00,2024-06-01,6,11917.5,7.2,12249.0,20985.0,25.0,20673.7,331.5,17.8,311.2999999999993
2024-06-01 05:45:00,2024-06-01,6,11767.5,7.2,12277.0,20848.0,25.0,20823.7,509.5,17.8,24.299999999999272
2024-06-01 05:50:00,2024-06-01,6,11767.5,7.2,12167.0,20906.0,25.0,20823.7,399.5,17.8,82.29999999999927
2024-06-01 05:55:00,2024-06-01,6,11767.5,7.2,12147.0,20951.0,25.0,20823.7,379.5,17.8,127.29999999999927
2024-06-01 06:00:00,2024-06-01,7,11751.7,32.6,12180.0,20983.0,25.0,20887.1,428.2999999999993,-7.600000000000001,95.90000000000146
2024-06-01 06:05:00,2024-06-01,7,11751.7,32.6,12217.0,21231.0,23.0,20887.1,465.2999999999993,-9.600000000000001,343.90000000000146
2024-06-01 06:10:00,2024-06-01,7,11751.7,32.6,12169.0,21078.0,23.0,20887.1,417.2999999999993,-9.600000000000001,190.90000000000146
2024-06-01 06:15:00,2024-06-01,7,11753.7,32.6,12106.0,21182.0,23.0,21027.1,352.2999999999993,-9.600000000000001,154.90000000000146
2024-06-01 06:20:00,2024-06-01,7,11753.7,32.6,12074.0,21184.0,23.0,21027.1,320.2999999999993,-9.600000000000001,156.90000000000146
2024-06-01 06:25:00,2024-06-01,7,11753.7,32.6,12006.0,21257.0,23.0,21027.1,252.29999999999927,-9.600000000000001,229.90000000000146
2024-06-01 06:30:00,2024-06-01,7,11783.6,32.7,12060.0,21159.0,23.0,21057.1,276.39999999999964,-9.700000000000003,101.90000000000146
2024-06-01 06:35:00,2024-06-01,7,11783.6,32.7,12055.0,21315.0,27.0,21057.1,271.39999999999964,-5.700000000000003,257.90000000000146
2024-06-01 06:40:00,2024-06-01,7,11783.6,32.7,12106.0,21140.0,32.0,21057.1,322.39999999999964,-0.7000000000000028,82.90000000000146
2024-06-01 06:45:00,2024-06-01,7,11803.4,32.9,12124.0,21242.0,48.0,21077.1,320.60000000000036,15.100000000000001,164.90000000000146
2024-06-01 06:50:00,2024-06-01,7,11803.4,32.9,12125.0,21221.0,94.0,21077.1,321.60000000000036,61.1,143.90000000000146
2024-06-01 06:55:00,2024-06-01,7,11803.4,32.9,12095.0,21429.0,136.0,21077.1,291.60000000000036,103.1,351.90000000000146
2024-06-01 07:00:00,2024-06-01,8,12051.0,1605.9,11942.0,21362.0,187.0,21408.2,-109.0,-1418.9,-46.20000000000073
2024-06-01 07:05:00,2024-06-01,8,12051.0,1605.9,12010.0,21546.0,259.0,21408.2,-41.0,-1346.9,137.79999999999927
2024-06-01 07:10:00,2024-06-01,8,12051.0,1605.9,11989.0,21396.0,357.0,21408.2,-62.0,-1248.9,-12.200000000000728
2024-06-01 07:15:00,2024-06-01,8,11656.4,1613.9,11849.0,21510.0,518.0,21588.2,192.60000000000036,-1095.9,-78.20000000000073
2024-06-01 07:20:00,2024-06-01,8,11656.4,1613.9,11844.0,21614.0,721.0,21588.2,187.60000000000036,-892.9000000000001,25.799999999999272
2024-06-01 07:25:00,2024-06-01,8,11656.4,1613.9,11626.0,21689.0,950.0,21588.2,-30.399999999999636,-663.9000000000001,100.79999999999927
2024-06-01 07:30:00,2024-06-01,8,10869.0,1648.9,11624.0,21668.0,1231.0,21828.2,755.0,-417.9000000000001,-160.20000000000073
2024-06-01 07:35:00,2024-06-01,8,10869.0,1648.9,11602.0,21816.0,1564.0,21828.2,733.0,-84.90000000000009,-12.200000000000728
2024-06-01 07:40:00,2024-06-01,8,10869.0,1648.9,11240.0,22006.0,1945.0,21828.2,371.0,296.0999999999999,177.79999999999927
2024-06-01 07:45:00,2024-06-01,8,9685.0,1672.9,11116.0,21886.0,2267.0,21868.2,1431.0,594.0999999999999,17.799999999999272
2024-06-01 07:50:00,2024-06-01,8,9685.0,1672.9,11195.0,21935.0,2649.0,21868.2,1510.0,976.0999999999999,66.79999999999927
2024-06-01 07:55:00,2024-06-01,8,9685.0,1672.9,11149.0,22117.0,3099.0,21868.2,1464.0,1426.1,248.79999999999927
2024-06-01 08:00:00,2024-06-01,9,10954.7,6902.4,10927.0,22181.0,3540.0,22280.7,-27.700000000000728,-3362.3999999999996,-99.70000000000073
2024-06-01 08:05:00,2024-06-01,9,10954.7,6902.4,10682.0,22246.0,4021.0,22280.7,-272.7000000000007,-2881.3999999999996,-34.70000000000073
2024-06-01 08:10:00,2024-06-01,9,10954.7,6902.4,10550.0,22214.0,4470.0,22280.7,-404.7000000000007,-2432.3999999999996,-66.70000000000073
2024-06-01 08:15:00,2024-06-01,9,9994.8,6961.4,10571.0,22531.0,4960.0,22559.8,576.2000000000007,-2001.3999999999996,-28.799999999999272
2024-06-01 08:20:00,2024-06-01,9,9994.8,6961.4,10366.0,22578.0,5419.0,22559.8,371.2000000000007,-1542.3999999999996,18.200000000000728
2024-06-01 08:25:00,2024-06-01,9,9994.8,6961.4,9884.0,22611.0,5956.0,22559.8,-110.79999999999927,-1005.3999999999996,51.20000000000073
2024-06-01 08:30:00,2024-06-01,9,8955.4,6410.4,9783.0,22775.0,6541.0,22838.1,827.6000000000004,130.60000000000036,-63.099999999998545
2024-06-01 08:35:00,2024-06-01,9,8955.4,6410.4,9206.0,22821.0,6573.0,22838.1,250.60000000000036,162.60000000000036,-17.099999999998545
2024-06-01 08:40:00,2024-06-01,9,8955.4,6410.4,9173.0,22925.0,7084.0,22838.1,217.60000000000036,673.6000000000004,86.90000000000146
2024-06-01 08:45:00,2024-06-01,9,7972.2,6044.3,8977.0,22832.0,7504.0,23173.8,1004.8000000000002,1459.6999999999998,-341.7999999999993
2024-06-01 08:50:00,2024-06-01,9,7972.2,6044.3,8587.0,23004.0,7526.0,23173.8,614.8000000000002,1481.6999999999998,-169.79999999999927
2024-06-01 08:55:00,2024-06-01,9,7972.2,6044.3,8597.0,23057.0,8139.0,23173.8,624.8000000000002,2094.7,-116.79999999999927
2024-06-01 09:00:00,2024-06-01,10,8326.3,11204.2,8744.0,23346.0,8724.0,23386.7,417.7000000000007,-2480.2000000000007,-40.70000000000073
2024-06-01 09:05:00,2024-06-01,10,8326.3,11204.2,8927.0,23359.0,9824.0,23386.7,600.7000000000007,-1380.2000000000007,-27.700000000000728
2024-06-01 09:10:00,2024-06-01,10,8326.3,11204.2,8865.0,23708.0,10072.0,23386.7,538.7000000000007,-1132.2000000000007,321.2999999999993
2024-06-01 09:15:00,2024-06-01,10,8030.5,10755.5,8759.0,23835.0,10344.0,23808.9,728.5,-411.5,26.099999999998545
2024-06-01 09:20:00,2024-06-01,10,8030.5,10755.5,8735.0,23873.0,10284.0,23808.9,704.5,-471.5,64.09999999999854
2024-06-01 09:25:00,2024-06-01,10,8030.5,10755.5,8580.0,23756.0,10463.0,23808.9,549.5,-292.5,-52.900000000001455
2024-06-01 09:30:00,2024-06-01,10,7886.7,10281.8,8445.0,23826.0,10741.0,23982.4,558.3000000000002,459.2000000000007,-156.40000000000146
2024-06-01 09:35:00,2024-06-01,10,7886.7,10281.8,8439.0,23901.0,10654.0,23982.4,552.3000000000002,372.2000000000007,-81.40000000000146
2024-06-01 09:40:00,2024-06-01,10,7886.7,10281.8,8454.0,24200.0,10862.0,23982.4,567.3000000000002,580.2000000000007,217.59999999999854
2024-06-01 09:45:00,2024-06-01,10,7533.1,10162.9,8306.0,24207.0,11023.0,24108.9,772.8999999999996,860.1000000000004,98.09999999999854
2024-06-01 09:50:00,2024-06-01,10,7533.1,10162.9,8171.0,24116.0,11056.0,24108.9,637.8999999999996,893.1000000000004,7.099999999998545
2024-06-01 09:55:00,2024-06-01,10,7533.1,10162.9,8102.0,24130.0,11204.0,24108.9,568.8999999999996,1041.1000000000004,21.099999999998545
2024-06-01 10:00:00,2024-06-01,11,7348.4,13423.1,8095.0,24215.0,11310.0,24374.5,746.6000000000004,-2113.1000000000004,-159.5
2024-06-01 10:05:00,2024-06-01,11,7348.4,13423.1,8145.0,24422.0,11984.0,24374.5,796.6000000000004,-1439.1000000000004,47.5
2024-06-01 10:10:00,2024-06-01,11,7348.4,13423.1,8043.0,24382.0,12070.0,24374.5,694.6000000000004,-1353.1000000000004,7.5
2024-06-01 10:15:00,2024-06-01,11,7277.3,12792.0,7977.0,24246.0,12177.0,24202.0,699.6999999999998,-615.0,44.0
2024-06-01 10:20:00,2024-06-01,11,7277.3,12792.0,7643.0,24431.0,11945.0,24202.0,365.6999999999998,-847.0,229.0
2024-06-01 10:25:00,2024-06-01,11,7277.3,12792.0,7554.0,24498.0,12131.0,24202.0,276.6999999999998,-661.0,296.0
2024-06-01 10:30:00,2024-06-01,11,7212.7,12446.5,7594.0,24551.0,12319.0,24352.9,381.3000000000002,-127.5,198.09999999999854
2024-06-01 10:35:00,2024-06-01,11,7212.7,12446.5,7533.0,24377.0,12247.0,24352.9,320.3000000000002,-199.5,24.099999999998545
2024-06-01 10:40:00,2024-06-01,11,7212.7,12446.5,7546.0,24467.0,12439.0,24352.9,333.3000000000002,-7.5,114.09999999999854
2024-06-01 10:45:00,2024-06-01,11,7038.4,12419.2,7587.0,24333.0,12446.0,24481.3,548.6000000000004,26.799999999999272,-148.29999999999927
2024-06-01 10:50:00,2024-06-01,11,7038.4,12419.2,7651.0,24354.0,12427.0,24481.3,612.6000000000004,7.799999999999272,-127.29999999999927
2024-06-01 10:55:00,2024-06-01,11,7038.4,12419.2,7506.0,24549.0,12579.0,24481.3,467.60000000000036,159.79999999999927,67.70000000000073
2024-06-01 11:00:00,2024-06-01,12,6880.8,13502.8,7419.0,24269.0,12362.0,24211.7,538.1999999999998,-1140.7999999999993,57.29999999999927
2024-06-01 11:05:00,2024-06-01,12,6880.8,13502.8,7401.0,24200.0,12880.0,24211.7,520.1999999999998,-622.7999999999993,-11.700000000000728
2024-06-01 11:10:00,2024-06-01,12,6880.8,13502.8,7315.0,24130.0,12901.0,24211.7,434.1999999999998,-601.7999999999993,-81.70000000000073
2024-06-01 11:15:00,2024-06-01,12,6846.7,13467.9,7356.0,24386.0,13081.0,24142.7,509.3000000000002,-386.89999999999964,243.29999999999927
2024-06-01 11:20:00,2024-06-01,12,6846.7,13467.9,7354.0,24258.0,13127.0,24142.7,507.3000000000002,-340.89999999999964,115.29999999999927
2024-06-01 11:25:00,2024-06-01,12,6846.7,13467.9,7337.0,24210.0,13170.0,24142.7,490.3000000000002,-297.89999999999964,67.29999999999927
2024-06-01 11:30:00,2024-06-01,12,6823.8,13446.8,7330.0,24198.0,13195.0,24116.968,506.1999999999998,-251.79999999999927,81.03199999999924
2024-06-01 11:35:00,2024-06-01,12,6823.8,13446.8,7321.0,24211.0,13238.0,24116.968,497.1999999999998,-208.79999999999927,94.03199999999924
2024-06-01 11:40:00,2024-06-01,12,6823.8,13446.8,7306.0,24214.0,13316.0,24116.968,482.1999999999998,-130.79999999999927,97.03199999999924
2024-06-01 11:45:00,2024-06-01,12,6812.8,13437.8,7328.0,24075.0,13324.0,24075.7,515.1999999999998,-113.79999999999927,-0.7000000000007276
2024-06-01 11:50:00,2024-06-01,12,6812.8,13437.8,7190.0,23964.0,13237.0,24075.7,377.1999999999998,-200.79999999999927,-111.70000000000073
2024-06-01 11:55:00,2024-06-01,12,6812.8,13437.8,7126.0,23959.0,13087.0,24075.7,313.1999999999998,-350.7999999999993,-116.70000000000073
2024-06-01 12:00:00,2024-06-01,13,7164.9,14403.5,7215.0,23983.0,13286.0,24194.136,50.100000000000364,-1117.5,-211.1359999999986
2024-06-01 12:05:00,2024-06-01,13,7164.9,14403.5,7343.0,24149.0,13663.0,24194.136,178.10000000000036,-740.5,-45.1359999999986
2024-06-01 12:10:00,2024-06-01,13,7164.9,14403.5,7393.0,24054.0,13677.0,24194.136,228.10000000000036,-726.5,-140.1359999999986
2024-06-01 12:15:00,2024-06-01,13,7052.1,14346.536,7311.0,23795.0,13578.0,24114.004,258.89999999999964,-768.5360000000001,-319.0040000000008
2024-06-01 12:20:00,2024-06-01,13,7052.1,14346.536,7325.0,23785.0,13621.0,24114.004,272.89999999999964,-725.5360000000001,-329.0040000000008
2024-06-01 12:25:00,2024-06-01,13,7052.1,14346.536,7389.0,24020.0,13711.0,24114.004,336.89999999999964,-635.5360000000001,-94.00400000000081
2024-06-01 12:30:00,2024-06-01,13,7067.9,13976.7,7391.0,23927.0,13656.0,23970.4,323.10000000000036,-320.7000000000007,-43.400000000001455
2024-06-01 12:35:00,2024-06-01,13,7067.9,13976.7,7534.0,23748.0,13452.0,23970.4,466.10000000000036,-524.7000000000007,-222.40000000000146
2024-06-01 12:40:00,2024-06-01,13,7067.9,13976.7,7593.0,24076.0,13509.0,23970.4,525.1000000000004,-467.7000000000007,105.59999999999854
2024-06-01 12:45:00,2024-06-01,13,6934.2,13967.7,7669.0,24270.0,13438.0,24033.1,734.8000000000002,-529.7000000000007,236.90000000000146
2024-06-01 12:50:00,2024-06-01,13,6934.2,13967.7,7610.0,24117.0,13420.0,24033.1,675.8000000000002,-547.7000000000007,83.90000000000146
2024-06-01 12:55:00,2024-06-01,13,6934.2,13967.7,7604.0,24187.0,13531.0,24033.1,669.8000000000002,-436.7000000000007,153.90000000000146
2024-06-01 13:00:00,2024-06-01,14,7060.1,14529.5,7674.0,24010.0,13563.0,24190.4,613.8999999999996,-966.5,-180.40000000000146
2024-06-01 13:05:00,2024-06-01,14,7060.1,14529.5,7529.0,23993.0,13462.0,24190.4,468.89999999999964,-1067.5,-197.40000000000146
2024-06-01 13:10:00,2024-06-01,14,7060.1,14529.5,7545.0,24318.0,13766.0,24190.4,484.89999999999964,-763.5,127.59999999999854
2024-06-01 13:15:00,2024-06-01,14,7054.6,14528.3,7570.0,24412.0,13890.0,24183.9,515.3999999999996,-638.2999999999993,228.09999999999854
2024-06-01 13:20:00,2024-06-01,14,7054.6,14528.3,7606.0,24306.0,13895.0,24183.9,551.3999999999996,-633.2999999999993,122.09999999999854
2024-06-01 13:25:00,2024-06-01,14,7054.6,14528.3,7519.0,24157.0,13793.0,24183.9,464.39999999999964,-735.2999999999993,-26.900000000001455
2024-06-01 13:30:00,2024-06-01,14,7006.0,14523.4,7493.0,24267.0,13834.0,24132.5,487.0,-689.3999999999996,134.5
2024-06-01 13:35:00,2024-06-01,14,7006.0,14523.4,7556.0,24228.0,14000.0,24132.5,550.0,-523.3999999999996,95.5
2024-06-01 13:40:00,2024-06-01,14,7006.0,14523.4,7585.0,24367.0,14026.0,24132.5,579.0,-497.39999999999964,234.5
2024-06-01 13:45:00,2024-06-01,14,6948.2,14472.0,7595.0,24355.0,13950.0,24024.8,646.8000000000002,-522.0,330.2000000000007
2024-06-01 13:50:00,2024-06-01,14,6948.2,14472.0,7636.0,24324.0,13912.0,24024.8,687.8000000000002,-560.0,299.2000000000007
2024-06-01 13:55:00,2024-06-01,14,6948.2,14472.0,7618.0,24252.0,13909.0,24024.8,669.8000000000002,-563.0,227.20000000000073
2024-06-01 14:00:00,2024-06-01,15,7035.9,14437.1,7507.0,24290.0,14083.0,24009.7,471.10000000000036,-354.10000000000036,280.2999999999993
2024-06-01 14:05:00,2024-06-01,15,7035.9,14437.1,7361.0,24392.0,14050.0,24009.7,325.10000000000036,-387.10000000000036,382.2999999999993
2024-06-01 14:10:00,2024-06-01,15,7035.9,14437.1,7367.0,24048.0,14021.0,24009.7,331.10000000000036,-416.10000000000036,38.29999999999927
2024-06-01 14:15:00,2024-06-01,15,6963.3,14321.7,7316.0,24138.0,13933.0,23824.2,352.6999999999998,-388.7000000000007,313.7999999999993
2024-06-01 14:20:00,2024-06-01,15,6963.3,14321.7,7405.0,24126.0,14046.0,23824.2,441.6999999999998,-275.7000000000007,301.7999999999993
2024-06-01 14:25:00,2024-06-01,15,6963.3,14321.7,7355.0,23853.0,13889.0,23824.2,391.6999999999998,-432.7000000000007,28.799999999999272
2024-06-01 14:30:00,2024-06-01,15,6734.8,14291.6,7354.0,23809.0,13885.0,23561.1,619.1999999999998,-406.60000000000036,247.90000000000146
2024-06-01 14:35:00,2024-06-01,15,6734.8,14291.6,7189.0,23699.0,13892.0,23561.1,454.1999999999998,-399.60000000000036,137.90000000000146
2024-06-01 14:40:00,2024-06-01,15,6734.8,14291.6,7197.0,23614.0,13789.0,23561.1,462.1999999999998,-502.60000000000036,52.900000000001455
2024-06-01 14:45:00,2024-06-01,15,6673.2,13915.2,7204.0,23544.0,13687.0,23041.0,530.8000000000002,-228.20000000000073,503.0
2024-06-01 14:50:00,2024-06-01,15,6673.2,13915.2,7266.0,23297.0,13449.0,23041.0,592.8000000000002,-466.2000000000007,256.0
2024-06-01 14:55:00,2024-06-01,15,6673.2,13915.2,7171.0,23298.0,13270.0,23041.0,497.8000000000002,-645.2000000000007,257.0
2024-06-01 15:00:00,2024-06-01,16,6319.5,13624.7,7220.0,23204.0,13190.0,23062.0,900.5,-434.7000000000007,142.0
2024-06-01 15:05:00,2024-06-01,16,6319.5,13624.7,7067.0,23187.0,13225.0,23062.0,747.5,-399.7000000000007,125.0
2024-06-01 15:10:00,2024-06-01,16,6319.5,13624.7,7137.0,23108.0,13265.0,23062.0,817.5,-359.7000000000007,46.0
2024-06-01 15:15:00,2024-06-01,16,6275.8,13481.6,7088.0,22801.0,13152.0,22589.9,812.1999999999998,-329.60000000000036,211.09999999999854
2024-06-01 15:20:00,2024-06-01,16,6275.8,13481.6,7011.0,22733.0,12906.0,22589.9,735.1999999999998,-575.6000000000004,143.09999999999854
2024-06-01 15:25:00,2024-06-01,16,6275.8,13481.6,7019.0,22582.0,12897.0,22589.9,743.1999999999998,-584.6000000000004,-7.900000000001455
2024-06-01 15:30:00,2024-06-01,16,6210.6,13343.6,6879.0,22638.0,12966.0,22385.7,668.3999999999996,-377.60000000000036,252.29999999999927
2024-06-01 15:35:00,2024-06-01,16,6210.6,13343.6,6928.0,22832.0,12894.0,22385.7,717.3999999999996,-449.60000000000036,446.2999999999993
2024-06-01 15:40:00,2024-06-01,16,6210.6,13343.6,6873.0,22559.0,12976.0,22385.7,662.3999999999996,-367.60000000000036,173.29999999999927
2024-06-01 15:45:00,2024-06-01,16,6086.7,13286.0,6982.0,22392.0,13033.0,22296.2,895.3000000000002,-253.0,95.79999999999927
2024-06-01 15:50:00,2024-06-01,16,6086.7,13286.0,7025.0,22436.0,12793.0,22296.2,938.3000000000002,-493.0,139.79999999999927
